統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數,
10307,嘉義縣東石鄉,港墘村,1,1,0,3,3,0,0,0,
10307,嘉義縣東石鄉,溪下村,1,1,0,2,1,1,1,0,
10307,嘉義縣東石鄉,猿樹村,0,0,0,2,1,1,0,1,
10307,嘉義縣東石鄉,網寮村,1,1,0,1,1,0,0,0,
10307,嘉義縣東石鄉,蔦松村,0,0,0,1,0,1,0,0,
10307,嘉義縣東石鄉,西崙村,0,0,0,1,1,0,0,0,
10307,嘉義縣東石鄉,頂揖村,0,0,0,2,2,0,0,1,
10307,嘉義縣東石鄉,鰲鼓村,0,0,0,2,1,1,2,0,
10307,嘉義縣東石鄉,龍港村,1,0,1,1,0,1,0,0,
10307,嘉義縣義竹鄉,中平村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,五厝村,0,0,0,0,0,0,1,1,
10307,嘉義縣義竹鄉,仁里村,0,0,0,1,1,0,1,0,
10307,嘉義縣義竹鄉,傳芳村,0,0,0,1,1,0,0,0,
10307,嘉義縣義竹鄉,六桂村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,北華村,0,0,0,1,1,0,0,0,
10307,嘉義縣義竹鄉,埤前村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,官和村,0,0,0,1,1,0,1,0,
10307,嘉義縣義竹鄉,官順村,0,0,0,2,1,1,0,0,
10307,嘉義縣義竹鄉,岸腳村,0,0,0,3,3,0,0,0,
10307,嘉義縣義竹鄉,平溪村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,後鎮村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,新富村,0,0,0,1,0,1,0,0,
10307,嘉義縣義竹鄉,新店村,2,1,1,3,2,1,0,0,
10307,嘉義縣義竹鄉,東光村,0,0,0,2,1,1,0,1,
10307,嘉義縣義竹鄉,東榮村,1,0,1,0,0,0,0,1,
10307,嘉義縣義竹鄉,東過村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,溪洲村,1,0,1,1,1,0,0,0,
10307,嘉義縣義竹鄉,義竹村,0,0,0,2,1,1,0,0,
10307,嘉義縣義竹鄉,西過村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,頭竹村,0,0,0,0,0,0,0,0,
10307,嘉義縣義竹鄉,龍蛟村,0,0,0,0,0,0,0,0,
10307,嘉義縣鹿草鄉,三角村,1,1,0,6,5,1,0,0,
10307,嘉義縣鹿草鄉,下潭村,1,0,1,3,2,1,0,0,
10307,嘉義縣鹿草鄉,下麻村,0,0,0,2,1,1,0,0,
10307,嘉義縣鹿草鄉,光潭村,2,1,1,3,3,0,0,1,
10307,嘉義縣鹿草鄉,後堀村,2,1,1,0,0,0,1,0,
10307,嘉義縣鹿草鄉,後寮村,2,1,1,1,1,0,0,0,
10307,嘉義縣鹿草鄉,施家村,0,0,0,0,0,0,0,0,
10307,嘉義縣鹿草鄉,松竹村,0,0,0,5,2,3,0,0,
10307,嘉義縣鹿草鄉,碧潭村,0,0,0,2,1,1,1,0,
10307,嘉義縣鹿草鄉,竹山村,1,0,1,1,1,0,1,0,
10307,嘉義縣鹿草鄉,西井村,3,1,2,1,0,1,1,1,
10307,嘉義縣鹿草鄉,豊稠村,0,0,0,2,2,0,0,0,
10307,嘉義縣鹿草鄉,重寮村,0,0,0,0,0,0,1,0,
10307,嘉義縣鹿草鄉,鹿東村,1,0,1,3,3,0,0,0,
10307,嘉義縣鹿草鄉,鹿草村,1,0,1,4,2,2,0,0,
10307,嘉義縣水上鄉,三和村,0,0,0,1,0,1,1,0,
10307,嘉義縣水上鄉,三界村,0,0,0,1,1,0,1,0,
10307,嘉義縣水上鄉,三鎮村,0,0,0,1,0,1,1,0,
10307,嘉義縣水上鄉,下寮村,1,1,0,2,1,1,1,1,
10307,嘉義縣水上鄉,中庄村,1,1,0,3,2,1,2,1,
10307,嘉義縣水上鄉,內溪村,1,0,1,1,1,0,1,0,
10307,嘉義縣水上鄉,南和村,0,0,0,2,1,1,1,0,
10307,嘉義縣水上鄉,南鄉村,1,1,0,1,1,0,0,0,
10307,嘉義縣水上鄉,回歸村,1,1,0,1,1,0,1,0,
10307,嘉義縣水上鄉,國姓村,1,1,0,2,2,0,0,0,
10307,嘉義縣水上鄉,塗溝村,0,0,0,0,0,0,0,0,
10307,嘉義縣水上鄉,大堀村,1,0,1,1,0,1,0,0,
10307,嘉義縣水上鄉,大崙村,1,0,1,0,0,0,0,0,
10307,嘉義縣水上鄉,寬士村,1,1,0,5,5,0,0,2,
10307,嘉義縣水上鄉,忠和村,1,0,1,2,2,0,1,1,
10307,嘉義縣水上鄉,柳新村,1,0,1,2,0,2,0,0,
10307,嘉義縣水上鄉,柳林村,2,2,0,2,2,0,1,1,
10307,嘉義縣水上鄉,柳鄉村,0,0,0,3,3,0,0,0,
10307,嘉義縣水上鄉,民生村,2,2,0,1,1,0,3,0,
10307,嘉義縣水上鄉,水上村,2,2,0,1,1,0,3,0,
10307,嘉義縣水上鄉,水頭村,2,1,1,1,1,0,0,2,
10307,嘉義縣水上鄉,溪洲村,1,0,1,0,0,0,0,0,
10307,嘉義縣水上鄉,粗溪村,0,0,0,1,1,0,0,0,
10307,嘉義縣水上鄉,義興村,1,1,0,0,0,0,1,0,
10307,嘉義縣水上鄉,靖和村,1,1,0,2,2,0,0,0,
10307,嘉義縣水上鄉,龍德村,0,0,0,0,0,0,1,0,
10307,嘉義縣中埔鄉,三層村,0,0,0,0,0,0,1,1,
10307,嘉義縣中埔鄉,中埔村,1,1,0,2,1,1,1,0,
10307,嘉義縣中埔鄉,中崙村,0,0,0,0,0,0,0,0,
10307,嘉義縣中埔鄉,同仁村,1,1,0,3,3,0,1,1,
10307,嘉義縣中埔鄉,和睦村,1,1,0,4,1,3,0,0,
10307,嘉義縣中埔鄉,和美村,6,3,3,7,5,2,2,3,
10307,嘉義縣中埔鄉,和興村,5,4,1,6,5,1,1,0,
10307,嘉義縣中埔鄉,塩舘村,0,0,0,1,1,0,0,1,
10307,嘉義縣中埔鄉,富收村,1,0,1,2,0,2,1,1,
10307,嘉義縣中埔鄉,東興村,0,0,0,0,0,0,0,1,
10307,嘉義縣中埔鄉,沄水村,0,0,0,1,1,0,1,0,
10307,嘉義縣中埔鄉,深坑村,0,0,0,3,1,2,0,1,
10307,嘉義縣中埔鄉,灣潭村,2,2,0,0,0,0,0,0,
10307,嘉義縣中埔鄉,瑞豐村,1,1,0,1,1,0,0,0,
10307,嘉義縣中埔鄉,石硦村,1,1,0,2,1,1,0,0,
10307,嘉義縣中埔鄉,社口村,1,0,1,3,2,1,2,1,
10307,嘉義縣中埔鄉,義仁村,0,0,0,3,1,2,0,1,
10307,嘉義縣中埔鄉,裕民村,2,0,2,0,0,0,0,0,
10307,嘉義縣中埔鄉,金蘭村,0,0,0,1,1,0,1,1,
10307,嘉義縣中埔鄉,隆興村,1,0,1,2,2,0,1,0,
10307,嘉義縣中埔鄉,頂埔村,0,0,0,0,0,0,0,0,
10307,嘉義縣中埔鄉,龍門村,1,1,0,1,0,1,0,0,
10307,嘉義縣竹崎鄉,中和村,0,0,0,1,0,1,0,0,
10307,嘉義縣竹崎鄉,仁壽村,1,0,1,0,0,0,0,1,
10307,嘉義縣竹崎鄉,光華村,0,0,0,2,1,1,0,0,
10307,嘉義縣竹崎鄉,內埔村,1,1,0,1,0,1,2,1,
10307,嘉義縣竹崎鄉,和平村,1,1,0,2,1,1,1,3,
10307,嘉義縣竹崎鄉,坑頭村,0,0,0,1,1,0,0,0,
10307,嘉義縣竹崎鄉,塘興村,0,0,0,1,1,0,1,0,
10307,嘉義縣竹崎鄉,復金村,2,0,2,5,2,3,0,0,
10307,嘉義縣竹崎鄉,文峯村,0,0,0,0,0,0,1,0,
10307,嘉義縣竹崎鄉,昇平村,2,1,1,0,0,0,1,0,
10307,嘉義縣竹崎鄉,桃源村,0,0,0,1,0,1,0,0,
10307,嘉義縣竹崎鄉,沙坑村,0,0,0,2,1,1,0,0,
10307,嘉義縣竹崎鄉,灣橋村,4,4,0,5,4,1,3,1,
10307,嘉義縣竹崎鄉,獅埜村,0,0,0,3,1,2,1,0,
10307,嘉義縣竹崎鄉,白杞村,0,0,0,0,0,0,1,0,
10307,嘉義縣竹崎鄉,竹崎村,1,1,0,3,2,1,0,0,
10307,嘉義縣竹崎鄉,紫雲村,0,0,0,1,1,0,0,0,
10307,嘉義縣竹崎鄉,緞繻村,1,1,0,2,1,1,0,0,
10307,嘉義縣竹崎鄉,義仁村,0,0,0,1,1,0,0,0,
10307,嘉義縣竹崎鄉,義和村,0,0,0,0,0,0,0,0,
10307,嘉義縣竹崎鄉,義隆村,0,0,0,0,0,0,0,0,
10307,嘉義縣竹崎鄉,金獅村,3,3,0,0,0,0,0,0,
10307,嘉義縣竹崎鄉,鹿滿村,1,0,1,3,2,1,1,1,
10307,嘉義縣竹崎鄉,龍山村,0,0,0,2,1,1,2,1,
10307,嘉義縣梅山鄉,半天村,0,0,0,2,2,0,0,0,
10307,嘉義縣梅山鄉,双溪村,1,1,0,0,0,0,0,1,
10307,嘉義縣梅山鄉,圳北村,0,0,0,1,1,0,0,0,
10307,嘉義縣梅山鄉,圳南村,0,0,0,0,0,0,0,0,
10307,嘉義縣梅山鄉,大南村,0,0,0,3,2,1,0,0,
10307,嘉義縣梅山鄉,太和村,0,0,0,1,0,1,0,0,
10307,嘉義縣梅山鄉,太平村,0,0,0,1,0,1,1,0,
10307,嘉義縣梅山鄉,太興村,0,0,0,0,0,0,1,0,
10307,嘉義縣梅山鄉,安靖村,0,0,0,0,0,0,0,0,
10307,嘉義縣梅山鄉,梅北村,6,3,3,5,3,2,1,1,
10307,嘉義縣梅山鄉,梅南村,0,0,0,1,1,0,3,0,
10307,嘉義縣梅山鄉,梅東村,1,0,1,2,0,2,0,0,
10307,嘉義縣梅山鄉,永興村,0,0,0,0,0,0,1,1,
10307,嘉義縣梅山鄉,瑞峯村,0,0,0,0,0,0,0,0,
10307,嘉義縣梅山鄉,瑞里村,0,0,0,1,0,1,0,1,
10307,嘉義縣梅山鄉,碧湖村,0,0,0,1,1,0,0,0,
10307,嘉義縣梅山鄉,過山村,0,0,0,0,0,0,0,0,
10307,嘉義縣梅山鄉,龍眼村,0,0,0,0,0,0,0,0,
